id,name,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,is_entire_apt,client_district,accommodates,bedrooms,beds,price_clean,minimum_nights,availability_365,number_of_reviews,review_scores_rating,host_is_superhost,estimated_occupancy_l365d,estimated_revenue_l365d
590503,Cozy apartment  perfect situation - metro & WIFI,la Dreta de l'Eixample,Eixample,41.39987,2.17047,Entire rental unit,Entire home/apt,True,True,5,2.0,1.0,219.56,2.0,253,680,4.88,True,255,55988.0
594580,Sunny Attic with stylish garden terrace,la Vila de Gràcia,Gràcia,41.40709,2.15523,Entire rental unit,Entire home/apt,True,True,6,2.0,4.0,394.0,1.0,319,536,4.82,True,255,100470.0
598329,views apartment,la Barceloneta,Ciutat Vella,41.377438,2.188638,Entire rental unit,Entire home/apt,True,True,4,2.0,4.0,371.0,2.0,282,184,4.92,True,102,37842.0
600162,Penthouse with large terrace and a good location.,Vilapicina i la Torre Llobeta,Nou Barris,41.42763,2.16882,Entire rental unit,Entire home/apt,True,False,2,1.0,1.0,119.0,1.0,174,280,4.67,False,234,27846.0
615381,"Pelai Street, between Universitat i Catalunya",el Raval,Ciutat Vella,41.3848,2.16546,Entire rental unit,Entire home/apt,True,True,6,3.0,5.0,275.5,2.0,351,301,4.74,False,192,52896.0
617704,Nice 1-Bedroom Flat Sagrada Familia Monthly Rental,la Sagrada Família,Eixample,41.40187,2.17208,Entire rental unit,Entire home/apt,True,True,3,1.0,2.0,86.32,32.0,365,0,,False,0,0.0
619728,Atico Sagrada Familia,la Sagrada Família,Eixample,41.40118,2.17793,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,428.0,2.0,305,100,4.25,False,0,0.0
636702,big loft in the heart of Barcelona,el Fort Pienc,Eixample,41.39544,2.17887,Entire loft,Entire home/apt,True,True,5,3.0,4.0,536.5,4.0,229,148,4.91,True,216,115884.0
639820,Private Roof Top Sant Antoni,Sant Antoni,Eixample,41.37752,2.16021,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,300.0,2.0,250,228,4.52,False,12,3600.0
645513,"BEACH ,ATTIC APARTMENT TERRACE !",el Poblenou,Sant Martí,41.39698,2.19963,Entire rental unit,Entire home/apt,True,False,4,2.0,2.0,174.25,4.0,265,181,4.67,False,8,1394.0
659469,TANGER JAZZ POBLENOU BEACH & POOL,el Parc i la Llacuna del Poblenou,Sant Martí,41.40286,2.19615,Entire condo,Entire home/apt,True,False,4,1.0,1.0,245.5,2.0,213,202,4.65,False,186,45663.0
663096,Gaudi Luxury by Cocoon Barcelona,la Dreta de l'Eixample,Eixample,41.39025,2.16474,Entire rental unit,Entire home/apt,True,True,6,3.0,4.0,627.65,1.0,296,509,4.9,True,255,160051.0
667177,Big house (+ 100 m2)+Terrace+Wifi+Parking,el Parc i la Llacuna del Poblenou,Sant Martí,41.40062,2.18952,Entire townhouse,Entire home/apt,True,False,3,3.0,4.0,410.0,1.0,54,289,4.82,True,6,2460.0
670782,Borrell · Near ramblas,Sant Antoni,Eixample,41.3773,2.16308,Entire rental unit,Entire home/apt,True,True,3,1.0,1.0,174.25,2.0,108,336,4.41,False,114,19865.0
671458,Sunny and comfortable apartment in the city centre,el Poble Sec,Sants-Montjuïc,41.37353,2.16131,Entire rental unit,Entire home/apt,True,False,4,1.0,2.0,239.65,2.0,299,297,4.67,True,222,53202.0
675175,FURNISED   ROOM   FOR  RENT,la Prosperitat,Nou Barris,41.44378,2.18053,Private room in floor,Private room,False,False,1,,,9.62,90.0,267,0,,False,0,0.0
682808,Central Townhouse Barcelona,la Dreta de l'Eixample,Eixample,41.39362,2.16868,Entire townhouse,Entire home/apt,True,True,10,4.0,6.0,717.33,3.0,228,291,4.84,False,108,77472.0
682871,Well connected & quiet apartment,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39679,2.14705,Entire rental unit,Entire home/apt,True,False,5,2.0,3.0,201.5,2.0,203,449,4.68,False,216,43524.0
684639,Habitación grande y luminosa,la Nova Esquerra de l'Eixample,Eixample,41.38584,2.14458,Private room in rental unit,Private room,False,True,1,,1.0,38.74,31.0,111,18,4.78,True,255,9879.0
684643,Habitación cómoda y tranquila,la Nova Esquerra de l'Eixample,Eixample,41.38527512062284,2.1469959661827978,Private room in rental unit,Private room,False,True,1,,1.0,30.48,31.0,320,15,4.8,True,248,7559.0
688527,Special apartment with terrace,Provençals del Poblenou,Sant Martí,41.40924,2.20118,Entire home,Entire home/apt,True,False,4,1.0,2.0,194.0,2.0,273,376,4.79,True,246,47724.0
688946,Nice Renovated Apartment - El Clot,el Clot,Sant Martí,41.40828,2.19255,Entire rental unit,Entire home/apt,True,False,4,2.0,3.0,243.67,1.0,313,305,4.78,False,222,54095.0
698593,Cosy and modern apartment in Gracia,la Vila de Gràcia,Gràcia,41.40231757487323,2.1587574688632936,Entire rental unit,Entire home/apt,True,True,3,2.0,3.0,251.5,1.0,122,543,4.8,True,255,64133.0
699920,"Romantic hideaway, Pl. Catalunya, communal terrace",l'Antiga Esquerra de l'Eixample,Eixample,41.38734,2.16448,Entire serviced apartment,Entire home/apt,True,True,2,1.0,1.0,291.0,1.0,120,114,4.96,True,60,17460.0
700150,Spacious 2 bed suite with courtyard in city-centre,l'Antiga Esquerra de l'Eixample,Eixample,41.38686,2.16449,Entire serviced apartment,Entire home/apt,True,True,4,2.0,3.0,366.0,1.0,104,159,4.87,True,138,50508.0
715036,Stylish Barcelona · Terrace · Central Location,el Poble Sec,Sants-Montjuïc,41.37455,2.16669,Entire rental unit,Entire home/apt,True,False,4,2.0,3.0,256.0,1.0,236,433,4.53,False,240,61440.0
721378,Big and nice apartment near to Sagrada Familia,el Fort Pienc,Eixample,41.39884,2.17697,Entire rental unit,Entire home/apt,True,True,6,4.0,5.0,477.0,2.0,125,14,4.64,False,6,2862.0
721470,Nice studio with small private terrace,el Fort Pienc,Eixample,41.39884,2.17697,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,190.0,2.0,177,78,4.53,False,78,14820.0
721471,Beautiful private terrace in Studio near Sagrada,la Dreta de l'Eixample,Eixample,41.39786,2.17583,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,320.0,2.0,156,53,4.64,False,42,13440.0
721473,Apartment 2 bedrooms near to Sagrada Familia,el Fort Pienc,Eixample,41.39884,2.17697,Entire rental unit,Entire home/apt,True,True,4,2.0,4.0,250.0,1.0,130,3,4.33,False,0,0.0
721478,Apartment private terrace near to Sagrada Familia,el Fort Pienc,Eixample,41.39884,2.17697,Entire rental unit,Entire home/apt,True,True,6,4.0,5.0,324.0,2.0,136,125,4.58,False,24,7776.0
721479,Apartment near to Sagrada Familia private terrace,el Fort Pienc,Eixample,41.39884,2.17697,Entire rental unit,Entire home/apt,True,True,6,4.0,5.0,324.0,2.0,136,148,4.59,False,180,58320.0
721504,Nice and Cozy Superior Apartment near to Sagrada,la Dreta de l'Eixample,Eixample,41.39711,2.16921,Entire rental unit,Entire home/apt,True,True,6,3.0,4.0,270.0,2.0,120,19,4.68,False,12,3240.0
721509,One bedroom apartment near to Sagrada Familia,la Dreta de l'Eixample,Eixample,41.39795,2.1703,Entire rental unit,Entire home/apt,True,True,4,2.0,1.0,225.0,2.0,168,61,4.43,False,78,17550.0
721510,2 bedroom apartment near to Sagrada Familia,la Dreta de l'Eixample,Eixample,41.39795,2.1703,Entire rental unit,Entire home/apt,True,True,6,2.0,3.0,222.75,2.0,125,2,5.0,False,0,0.0
721511,Beautiful apt with Balcony near to Sagrada,la Dreta de l'Eixample,Eixample,41.39795,2.1703,Entire rental unit,Entire home/apt,True,True,6,2.0,3.0,306.0,2.0,126,142,4.65,False,120,36720.0
721512,Beautiful apt with balcony near to Sagrada,la Dreta de l'Eixample,Eixample,41.39795,2.1703,Entire rental unit,Entire home/apt,True,True,6,2.0,3.0,306.0,2.0,126,4,4.0,False,0,0.0
722742,Quiet apartment with terrace in Gracia,la Vila de Gràcia,Gràcia,41.39821,2.15489,Entire condo,Entire home/apt,True,True,4,3.0,3.0,213.4,3.0,96,342,4.84,True,174,37132.0
723462,Port Vell Vista - Homecelona Apts,la Barceloneta,Ciutat Vella,41.37959,2.18806,Entire rental unit,Entire home/apt,True,True,4,2.0,,83.82,32.0,83,5,5.0,True,64,5364.0
725009,Walk to Plaça de Catalunya from an Art-Filled Apartment,Sant Antoni,Eixample,41.37621,2.16393,Entire rental unit,Entire home/apt,True,True,2,1.0,2.0,228.33,3.0,209,271,4.83,True,150,34250.0
728480,Mercedes Heritage - 4 Bedroom Apartment,l'Antiga Esquerra de l'Eixample,Eixample,41.387882232666016,2.1522819995880127,Entire serviced apartment,Entire home/apt,True,True,8,4.0,6.0,349.0,1.0,178,90,4.76,True,150,52350.0
729078,In the heart of Barcelona,el Raval,Ciutat Vella,41.37741,2.17391,Entire condo,Entire home/apt,True,True,4,2.0,3.0,150.5,1.0,156,599,4.65,True,255,38378.0
731049,"Sunny Penhouse in Barcelona, Sants",Sants - Badal,Sants-Montjuïc,41.37202,2.12871,Private room in rental unit,Private room,False,False,1,,,12.87,60.0,247,17,5.0,True,120,1544.0
739557,Apartamento zona Sagrada Familia,la Sagrada Família,Eixample,41.40135,2.17217,Entire rental unit,Entire home/apt,True,True,4,2.0,4.0,309.67,3.0,156,286,4.73,True,216,66889.0
742156,Apartment with Balcony and WIFI,el Putxet i el Farró,Sarrià-Sant Gervasi,41.40888,2.14634,Entire rental unit,Entire home/apt,True,False,5,2.0,4.0,163.0,1.0,185,167,4.51,False,192,31296.0
742241,Apartment in Gracia,Vallcarca i els Penitents,Gràcia,41.41035,2.14795,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,164.0,1.0,160,99,4.46,False,126,20664.0
743612,BCN Chic Apartments - Free private parking,Navas,Sant Andreu,41.41622,2.18918,Entire rental unit,Entire home/apt,True,False,7,2.0,4.0,288.0,1.0,119,115,4.89,True,255,73440.0
744153,Barcelona close to Sagrada Familia,la Dreta de l'Eixample,Eixample,41.39829,2.17542,Entire condo,Entire home/apt,True,True,2,1.0,1.0,107.0,4.0,152,689,4.78,True,255,27285.0
745220,In the Tendriest district with WIFI,Vallcarca i els Penitents,Gràcia,41.40985,2.14782,Entire rental unit,Entire home/apt,True,True,9,4.0,6.0,273.0,1.0,176,99,4.55,False,30,8190.0
745275,BIG SUNNY apartment with FREE WIFI,Vallcarca i els Penitents,Gràcia,41.41073,2.14704,Entire rental unit,Entire home/apt,True,True,10,4.0,10.0,415.0,1.0,176,51,4.49,False,12,4980.0
746086,Barcelona | Television | Wi-Fi | Kitchen | Washer,Sants - Badal,Sants-Montjuïc,41.37290191650391,2.1308159828186035,Entire rental unit,Entire home/apt,True,False,3,2.0,2.0,309.64,2.0,355,134,4.52,False,108,33441.0
748693,One bed- Ramblas- Charming,el Raval,Ciutat Vella,41.38076,2.16648,Private room in rental unit,Private room,False,True,1,,2.0,26.84,32.0,351,193,4.67,False,64,1718.0
750066,Stylish apartment Sant Antoni with balcony,Sant Antoni,Eixample,41.37786,2.16314,Entire rental unit,Entire home/apt,True,True,2,1.0,,221.0,4.0,16,5,4.8,True,0,0.0
753322,Big beautiful apartment in Gracia 4 rooms,la Vila de Gràcia,Gràcia,41.39942,2.15618,Entire rental unit,Entire home/apt,True,True,8,4.0,7.0,369.15,4.0,297,251,4.55,True,112,41345.0
756588,Double bed- Ramblas- Charming,el Raval,Ciutat Vella,41.38164,2.16749,Private room in rental unit,Private room,False,True,2,,1.0,47.73,32.0,340,77,4.64,False,0,0.0
757149,"Fantastic apartment ideal family, city center",l'Antiga Esquerra de l'Eixample,Eixample,41.38873,2.15653,Entire rental unit,Entire home/apt,True,True,5,3.0,4.0,215.0,1.0,72,502,4.93,True,255,54825.0
759769,Sagrada Familia Design with private terrace,la Sagrada Família,Eixample,41.4027419,2.1704981,Entire rental unit,Entire home/apt,True,True,6,3.0,4.0,269.75,4.0,162,369,4.53,True,232,62582.0
760981,"Barcelona centre, 5min to the beach",la Barceloneta,Ciutat Vella,41.38109,2.18913,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,45.54,1.0,335,12,4.0,False,42,1913.0
764452,"Bright apt. for leisure, fun and work.",el Parc i la Llacuna del Poblenou,Sant Martí,41.39857,2.19359,Entire rental unit,Entire home/apt,True,False,4,2.0,3.0,231.0,1.0,186,352,4.7,True,255,58905.0
767596,Urban Chic Barcelona 4 bedrooms,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.4091,2.16573,Entire rental unit,Entire home/apt,True,True,6,4.0,4.0,291.0,2.0,168,506,4.79,True,255,74205.0
767889,"Very bright in Sagrada Familia, with AIR Conditio",la Sagrada Família,Eixample,41.40654,2.17855,Entire rental unit,Entire home/apt,True,True,4,2.0,,336.67,3.0,5,37,4.95,True,174,58581.0
770175,FABULOUS APARTMENT SAGRADA FAMILIA,la Sagrada Família,Eixample,41.40872,2.1751,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,257.0,2.0,323,494,4.79,True,198,50886.0
773886,Discover the Real Barcelona from an Apartment in Gracia,la Vila de Gràcia,Gràcia,41.40657,2.16029,Entire rental unit,Entire home/apt,True,True,6,3.0,3.0,348.06,2.0,355,635,4.83,True,255,88755.0
775644,Stylish Apt w/Terrace | City Center,la Nova Esquerra de l'Eixample,Eixample,41.38102722167969,2.1521859169006348,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,179.39,1.0,296,476,4.68,True,255,45744.0
775794,Beachside Penthouse | Private Terrace & Fast Wi-Fi,el Poblenou,Sant Martí,41.39879989624024,2.2047479152679443,Entire rental unit,Entire home/apt,True,False,3,1.0,1.0,255.5,1.0,131,218,4.66,False,12,3066.0
776038,El Corazón de Gràcia - 6 personas con Wifi,la Vila de Gràcia,Gràcia,41.40323,2.16005,Entire rental unit,Entire home/apt,True,True,4,3.0,4.0,336.89,2.0,252,413,4.84,True,198,66704.0
777476,Plaza Universidad,l'Antiga Esquerra de l'Eixample,Eixample,41.38565,2.16089,Entire rental unit,Entire home/apt,True,True,16,7.0,15.0,786.0,2.0,291,98,4.01,False,54,42444.0
777587,Modernist&Chic Eixample apartment,Sant Antoni,Eixample,41.37545,2.15654,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,248.5,3.0,325,512,4.82,True,150,37275.0
790404,(P2) Cozy flat at Gracia. Close to La Pedrera,la Vila de Gràcia,Gràcia,41.40319,2.15855,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,163.57,3.0,232,374,4.53,True,240,39257.0
790475,"(P1) Cozy apart, Gracia. La Pedrera",la Vila de Gràcia,Gràcia,41.39925,2.15842,Entire rental unit,Entire home/apt,True,True,2,1.0,2.0,154.06,2.0,237,394,4.4,True,255,39285.0
799240,Cozy studio in Barcelona center,Sant Antoni,Eixample,41.37597,2.16613,Entire rental unit,Entire home/apt,True,True,2,,1.0,66.99,31.0,290,57,4.61,True,124,8307.0
800045,Vintage Deco 3Br Apt with Balcony,les Corts,Les Corts,41.38502,2.13058,Entire rental unit,Entire home/apt,True,False,4,3.0,3.0,236.5,1.0,31,67,4.54,True,12,2838.0
801237,3br apartment in Sagrada Familia,la Sagrada Família,Eixample,41.41013,2.17583,Entire rental unit,Entire home/apt,True,True,6,3.0,5.0,291.0,2.0,72,345,4.92,True,255,74205.0
804268,New VINTAGE LOFT in a quiet area with garden,el Parc i la Llacuna del Poblenou,Sant Martí,41.39529,2.19387,Entire condo,Entire home/apt,True,False,4,1.0,5.0,239.67,3.0,206,122,4.83,False,18,4314.0
811918,A- WIFI &TERRACE CAMP NOU,la Maternitat i Sant Ramon,Les Corts,41.3779,2.11991,Entire rental unit,Entire home/apt,True,False,2,1.0,2.0,136.94,2.0,179,560,4.84,True,228,31222.0
814172,MAR BELLA 3 Barcelonastuff Apartment,el Poblenou,Sant Martí,41.402599,2.20701,Entire rental unit,Entire home/apt,True,False,5,3.0,3.0,237.0,1.0,322,66,4.77,True,246,58302.0
814177,MAR BELLA 4 Beach Apartment,el Poblenou,Sant Martí,41.4026,2.20701,Entire rental unit,Entire home/apt,True,False,5,3.0,3.0,233.0,1.0,306,14,4.43,True,24,5592.0
814202,MAR BELLA 8 Beach Apartment,el Poblenou,Sant Martí,41.402599,2.20701,Entire rental unit,Entire home/apt,True,False,5,3.0,3.0,237.0,1.0,323,29,4.62,True,12,2844.0
814226,MAR BELLA 10 Beach Apartment,el Poblenou,Sant Martí,41.402599,2.20701,Entire rental unit,Entire home/apt,True,False,5,3.0,3.0,237.0,1.0,323,38,4.5,True,12,2844.0
820497,Tarradellas,la Nova Esquerra de l'Eixample,Eixample,41.389910941565205,2.1447183463472417,Entire rental unit,Entire home/apt,True,True,3,2.0,3.0,82.28,32.0,85,11,4.45,False,64,5266.0
821100,Central-2 Big Bedrooms-View--Lift,Sant Antoni,Eixample,41.37731,2.16288,Entire rental unit,Entire home/apt,True,True,5,2.0,4.0,223.0,2.0,62,634,4.85,True,255,56865.0
821523,Beautiful Sagrada Familia Flat,la Sagrada Família,Eixample,41.40448,2.17588,Entire rental unit,Entire home/apt,True,True,7,3.0,7.0,161.5,1.0,104,403,4.29,False,255,41183.0
823272,Rambla Catalunya Sun Gaudi,la Dreta de l'Eixample,Eixample,41.39341,2.16046,Entire rental unit,Entire home/apt,True,True,3,1.0,2.0,234.5,2.0,108,178,4.62,True,12,2814.0
824902,Sagrada Familia.,la Sagrada Família,Eixample,41.41057,2.17596,Entire rental unit,Entire home/apt,True,True,5,3.0,3.0,245.35,2.0,56,254,4.78,True,132,32386.0
827250,Estudio / Terraza P4 (S. Família) mínimo 32 NOCHES,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40383,2.17024,Entire loft,Entire home/apt,True,True,4,2.0,2.0,80.68,32.0,238,62,4.98,True,255,20573.0
832755,AMAZING BOUTIQUE APARTMENT. AN OASIS IN BARCELONA,el Poblenou,Sant Martí,41.40385,2.19869,Entire rental unit,Entire home/apt,True,False,8,3.0,4.0,418.0,3.0,15,9,5.0,False,12,5016.0
839655,Very central apartment with balcony,Sant Antoni,Eixample,41.37729,2.1629,Entire rental unit,Entire home/apt,True,True,4,2.0,2.0,232.33,3.0,192,223,4.44,False,132,30668.0
842126,"Penthouse, Gracia! Terrace, views to the city!",la Vila de Gràcia,Gràcia,41.40559,2.16213,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,255.71,5.0,267,225,4.77,True,255,65206.0
842389,APARTMENT IN COLORES,les Corts,Les Corts,41.38098,2.13108,Entire rental unit,Entire home/apt,True,False,7,4.0,7.0,266.23,1.0,218,338,4.58,True,255,67889.0
846423,Quiet & spacious 3B/room apartment HUTB000110-69,la Vila de Gràcia,Gràcia,41.40532,2.16173,Entire rental unit,Entire home/apt,True,True,6,3.0,4.0,263.0,1.0,163,276,4.8,False,120,31560.0
847195,Comfy apartment in the city center,l'Antiga Esquerra de l'Eixample,Eixample,41.38508,2.15527,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,220.63,3.0,153,273,4.47,True,222,48980.0
852195,Roomy Eixample - 5 Habitaciones (Renovado en 2025),l'Antiga Esquerra de l'Eixample,Eixample,41.3838,2.15663,Entire rental unit,Entire home/apt,True,True,9,5.0,6.0,272.36,2.0,136,320,4.55,False,255,69452.0
865191,3BE/2BA with a Private Terrace Apartment,la Dreta de l'Eixample,Eixample,41.39801,2.17056,Entire rental unit,Entire home/apt,True,True,6,3.0,3.0,571.0,1.0,325,212,4.52,False,78,44538.0
871899,"Penthouse with terrace and seaviews, Gracia area",la Vila de Gràcia,Gràcia,41.40562,2.16212,Entire rental unit,Entire home/apt,True,True,2,1.0,2.0,252.96,3.0,268,187,4.82,True,120,30355.0
875171,Days in Barcelona ☼♥ Eixample I,les Corts,Les Corts,41.38753,2.14204,Entire rental unit,Entire home/apt,True,False,6,3.0,3.0,224.0,2.0,161,270,4.61,False,126,28224.0
876101,Beautiful apartment in Barcelona beach,la Vila Olímpica del Poblenou,Sant Martí,41.38924,2.20005,Entire townhouse,Entire home/apt,True,False,10,4.0,6.0,827.5,2.0,168,80,4.71,True,36,29790.0
877884,"Brand new, great located apartment for families",la Nova Esquerra de l'Eixample,Eixample,41.38694,2.14976,Entire rental unit,Entire home/apt,True,True,5,3.0,4.0,330.0,3.0,231,239,4.89,True,198,65340.0
883382,"Ático cerca de Park Güell y Sagrada Familia, Metro",el Carmel,Horta-Guinardó,41.41900850771799,2.1573132552691465,Entire rental unit,Entire home/apt,True,False,4,2.0,4.0,270.0,1.0,309,246,4.7,True,192,51840.0
884420,Apartament near Camp Nou (Barça),la Maternitat i Sant Ramon,Les Corts,41.37824965754995,2.1232968246299526,Entire rental unit,Entire home/apt,True,False,3,3.0,4.0,202.56,3.0,162,164,4.8,True,180,36461.0
886088,Flateli: Diagonal 347,la Dreta de l'Eixample,Eixample,41.39798,2.16628,Entire rental unit,Entire home/apt,True,True,4,2.0,3.0,232.5,1.0,101,57,4.38,False,102,23715.0
887953,Fabulous Penthouse private terrace Sagrada Familia,la Sagrada Família,Eixample,41.40737,2.17398,Entire rental unit,Entire home/apt,True,True,8,5.0,6.0,704.0,1.0,108,169,4.72,True,198,139392.0
888988,Barcelona Family Flat in the Center,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39451,2.14578,Entire condo,Entire home/apt,True,False,6,3.0,3.0,505.26,1.0,312,119,4.9,True,42,21221.0
889575,Architect House Mandarine Tree+WiFi,el Guinardó,Horta-Guinardó,41.42353,2.17773,Entire townhouse,Entire home/apt,True,False,4,2.0,2.0,195.25,3.0,30,419,4.84,True,138,26945.0
892906,Céntrico y cómodo.,la Dreta de l'Eixample,Eixample,41.39409,2.17159,Entire rental unit,Entire home/apt,True,True,5,2.0,2.0,287.5,2.0,168,242,4.74,False,162,46575.0
892922,Flateli: Paseo de Gracia,la Dreta de l'Eixample,Eixample,41.38887,2.16899,Entire rental unit,Entire home/apt,True,True,4,1.0,2.0,209.0,1.0,147,143,4.73,False,168,35112.0
892949,Flateli: Ali Bei,la Dreta de l'Eixample,Eixample,41.39199,2.17862,Entire rental unit,Entire home/apt,True,True,7,3.0,4.0,276.5,2.0,95,107,4.5,False,162,44793.0
893052,Top floor private terrace,la Vila de Gràcia,Gràcia,41.39872,2.15848,Entire rental unit,Entire home/apt,True,True,2,1.0,1.0,270.0,2.0,156,313,4.66,False,162,43740.0
